"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620230401,ナナドラＡＱネーザル５０μｇ　８．５ｍｇ８．５ｇ,1329702R3187,551.5 ,1,"67,958 "
620004257,フルチカゾン点鼻５０μｇ「サワイ」２８噴霧　２．０４ｍｇ４ｍＬ,1329707Q1076,523.2 ,1,"65,627 "
620230801,ベクロメタゾン点鼻液５０μｇ「サワイ」　８．５ｍｇ８．５ｇ,1329702R3195,551.5 ,1,"63,952 "
621764504,フルチカゾン点鼻液５０μｇ「杏林」２８噴霧用　２．０４ｍｇ４ｍＬ,1329707Q1254,523.2 ,1,"59,454 "
620004255,フルチカゾン点鼻５０μｇ「アメル」５６噴霧　４．０８ｍｇ８ｍＬ,1329707Q3036,"1,008.7 ",1,"56,251 "
620009018,タウナスアクアスプレー点鼻５０μｇ　８．５ｍｇ８．５ｇ,1329702R3152,551.5 ,1,"55,280 "
620004218,スカイロン点鼻液５０μｇ２８噴霧用　２．０４ｍｇ４ｍＬ,1329707Q1050,523.2 ,1,"51,604 "
620231701,ケトチフェン点鼻液０．０５％「サワイ」　６．０４８ｍｇ８ｍＬ,1329705Q1310,341.1 ,1,"50,935 "
620004831,ミタヤク点鼻液２％　１９０ｍｇ９．５ｍＬ,1329700Q1147,330.5 ,1,"46,305 "
620004261,フルナーゼ点鼻液５０μｇ５６噴霧用　４．０８ｍｇ８ｍＬ,1329707Q3052,"1,518.1 ",0,"42,225 "
620009600,フルチカゾン点鼻５０μｇ「サワイ」５６噴霧　４．０８ｍｇ８ｍＬ,1329707Q3117,"1,008.7 ",1,"40,729 "
620004256,フルチカゾン点鼻５０μｇ「イセイ」５６噴霧　４．０８ｍｇ８ｍＬ,1329707Q3044,635.9 ,1,"39,709 "
620008247,スカイロン点鼻液５０μｇ５６噴霧用　４．０８ｍｇ８ｍＬ,1329707Q3095,"1,008.7 ",1,"35,443 "
620004275,ミリカレット点鼻液５０μｇ５６噴霧用　４．０８ｍｇ８ｍＬ,1329707Q3079,"1,008.7 ",1,"33,562 "
620006464,ナイスピー点鼻液５０μｇ　８．５ｍｇ８．５ｇ,1329702R3110,551.5 ,1,"33,241 "
620008265,フルチカゾン点鼻２５μｇ小児用サワイ５６噴霧　２．０４ｍｇ４ｍＬ,1329707Q2064,513.0 ,1,"32,692 "
620006473,ノスラン点鼻液２％　１９０ｍｇ９．５ｍＬ,1329700Q1163,550.0 ,1,"29,856 "
620004251,ファビ点鼻液５０μｇ５６噴霧用　４．０８ｍｇ８ｍＬ,1329707Q3028,"1,008.7 ",1,"28,814 "
621613701,テトラヒドロゾリン鼻用スプレー０．１％「ミナト」,1324701R1035,3.5 ,0,"28,275 "
620009074,ルゲオン点鼻液２％　１９０ｍｇ９．５ｍＬ,1329700Q1201,330.5 ,1,"22,144 "
620005270,セキトン点鼻液０．０５５％　６．０４８ｍｇ８ｍＬ,1329705Q1204,341.1 ,1,"20,365 "
620004808,ソルファ点鼻液０．２５％　８ｍＬ,1329704Q1030,858.3 ,0,"19,623 "
620004259,フルチカゾン点鼻５０μｇ「トーワ」２８噴霧　２．０４ｍｇ４ｍＬ,1329707Q1092,523.2 ,1,"19,276 "
620009013,スプデル点鼻液０．０５％　６．０４８ｍｇ８ｍＬ,1329705Q1263,341.1 ,1,"17,615 "
620009031,トーワタール点鼻液２％　１９０ｍｇ９．５ｍＬ,1329700Q1198,330.5 ,1,"16,320 "
620004254,フルチカゾン点鼻５０μｇ「アメル」２８噴霧　２．０４ｍｇ４ｍＬ,1329707Q1068,523.2 ,1,"15,899 "
621733101,フルチカゾンプロピオン酸エステル５０日医工２８　２．０４ｍｇ４,1329707Q1238,523.2 ,1,"15,803 "
620009601,フルチカゾン点鼻５０μｇ「トーワ」５６噴霧　４．０８ｍｇ８ｍＬ,1329707Q3125,"1,008.7 ",1,"15,254 "
620004260,フルチカノーズ点鼻液５０μｇ　２８噴霧用　２．０４ｍｇ４ｍＬ,1329707Q1106,523.2 ,1,"14,915 "
620008269,ベクロメタゾンパウダー２５μｇトーワ　１．５０ｍｇ０．９０８７ｇ,1329702R7034,767.2 ,1,"14,675 "
621853403,フルチカゾン点鼻２５μｇ小児用杏林５６噴霧　２．０４ｍｇ４ｍＬ,1329707Q2099,513.0 ,1,"13,876 "
620008267,フルチカノーズ点鼻液５０μｇ　５６噴霧用　４．０８ｍｇ８ｍＬ,1329707Q3109,"1,008.7 ",1,"11,979 "
620005770,フルチカゾン点鼻液５０μｇイセイ２８噴霧用　２．０４ｍｇ４ｍＬ,1329707Q1190,523.2 ,1,"10,537 "
620003874,メインター点鼻液２％　１９０ｍｇ９．５ｍＬ,1329700Q1139,330.5 ,1,"10,278 "
620009063,ペンブリンＡＱネーザル５０μｇ　８．５ｍｇ８．５ｇ,1329702R3160,551.5 ,1,"10,041 "
620228501,クロロマイセチン耳科用液０．５％　５ｍｇ,1325701Q1037,22.6 ,0,"9,070 "
621969001,フロラーズ点鼻液５０μｇ５６噴霧用　４．０８ｍｇ８ｍＬ,1329707Q3168,"1,008.7 ",1,"8,840 "
621792404,フルチカゾン点鼻５０μｇ「ＮｉｋＰ」５６噴霧　４．０８ｍｇ８ｍＬ,1329707Q3192,"1,008.7 ",1,"8,788 "
620008264,フルチカゾン点鼻２５μｇ小児用イセイ５６噴霧　２．０４ｍｇ４ｍＬ,1329707Q2056,513.0 ,1,"8,104 "
620004274,ミリカレット点鼻液５０μｇ２８噴霧用　２．０４ｍｇ４ｍＬ,1329707Q1173,523.2 ,1,"7,643 "
620008263,フルチカゾン点鼻２５μｇ小児用アメル５６噴霧　２．０４ｍｇ４ｍＬ,1329707Q2048,513.0 ,1,"7,286 "
620008549,フルチカゾン点鼻２５μｇ小児用日医工５６噴霧　２．０４ｍｇ４ｍＬ,1329707Q2080,513.0 ,1,"6,283 "
620009051,フサコール点鼻液０．０５％　６．０４８ｍｇ８ｍＬ,1329705Q1271,341.1 ,1,"5,898 "
620003870,マイリー点鼻液０．１２５％　９．３７５ｍｇ７．５ｇ,1329702R5031,468.0 ,1,"5,602 "
620229403,クロモグリク酸Ｎａ点鼻液２％「ファイザー」　１９０ｍｇ９．５ｍＬ,1329700Q1228,330.5 ,1,"5,535 "
620008258,ファビ点鼻液５０μｇ２８噴霧用　２．０４ｍｇ４ｍＬ,1329707Q1211,523.2 ,1,"5,043 "
621733804,フルチカゾン点鼻５０μｇ「ＮｉｋＰ」２８噴霧　２．０４ｍｇ４ｍＬ,1329707Q1246,523.2 ,1,"4,792 "
621943202,プロピオン酸フルチカゾン点鼻５０ファイザー５６　４．０８ｍｇ８,1329707Q3214,"1,008.7 ",1,"4,133 "
622018701,プロピオン酸フルチカゾン点鼻５０ＣＨ５６　４．０８ｍｇ８ｍＬ,1329707Q3176,635.9 ,1,"4,074 "
620009602,フルチカゾンプロピオン酸エステル５０日医工５６　４．０８ｍｇ８,1329707Q3133,"1,008.7 ",1,"4,044 "
620232601,マゴチフェン点鼻液０．０５％　６．０４８ｍｇ８ｍＬ,1329705Q1301,341.1 ,1,"3,664 "
620232201,ケトチフェン点鼻液０．０５％「ＣＨ」　６．０４８ｍｇ８ｍＬ,1329705Q1280,341.1 ,1,"3,469 "
620004268,フロラーズ点鼻液５０μｇ２８噴霧用　２．０４ｍｇ４ｍＬ,1329707Q1165,523.2 ,1,"3,430 "
620008988,ケトチフェンネーザル０．０５％「ＴＹＫ」　６．０４８ｍｇ８ｍＬ,1329705Q1247,341.1 ,1,"2,996 "
620003845,エレクター点鼻液０．０５％　６．０４８ｍｇ８ｍＬ,1329705Q1190,442.6 ,1,"2,933 "
622297601,フロラーズ点鼻液５０μｇ１１２噴霧用　８．１６ｍｇ１６ｍＬ,1329707Q4024,"1,806.9 ",1,"2,594 "
620006418,ケトチフェン点鼻液０．０５％「ＴＯＡ」　６．０４８ｍｇ８ｍＬ,1329705Q1212,442.6 ,1,"2,189 "
620004263,プロピオン酸フルチカゾン点鼻５０ＣＨ２８　２．０４ｍｇ４ｍＬ,1329707Q1122,523.2 ,1,"2,052 "
622084201,キリガミール点鼻液５０μｇ５６噴霧用　４．０８ｍｇ８ｍＬ,1329707Q3184,"1,008.7 ",1,"1,313 "
620231104,ベクロメタゾン点鼻液５０μｇファイザー　９．３７５ｍｇ７．５ｇ,1329702R5040,468.0 ,1,-
621764702,プロピオン酸フルチカゾン点鼻５０ファイザー２８　２．０４ｍｇ４,1329707Q1262,523.2 ,1,-
621943201,プロピオン酸フルチカゾン点鼻５０マイラン５６　４．０８ｍｇ８ｍＬ,1329707Q3150,"1,008.7 ",1,-
620231903,ケトチフェン点鼻液０．０５％「ファイザー」　６．０４８ｍｇ８ｍＬ,1329705Q1328,442.6 ,1,-
620004209,キリガミール点鼻液５０μｇ２８噴霧用　２．０４ｍｇ４ｍＬ,1329707Q1041,523.2 ,1,-
