院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	アディノベイト静注用キット2000	Adynovate	武田薬品工業		キット：注射	2,000国際単位1キット（溶解液付）	191,775.00円／キット	生処	ペグ化遺伝子組換え血液凝固第VIII因子製剤	634	ルリオクトコグアルファペゴル（遺伝子組換え）	rurioctocog alfa pegol（genetical recombination）（JAN）	6343446G4026	126237701，199091101	薬価収載2018.05.30				D-マンニトール，塩化ナトリウム，トレハロース水和物，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン，塩酸，水酸化ナトリウム
	アディノベイト静注用キット3000	Adynovate	武田薬品工業		キット：注射	3,000国際単位1キット（溶解液付）	287,159.00円／キット	生処	ペグ化遺伝子組換え血液凝固第VIII因子製剤	634	ルリオクトコグアルファペゴル（遺伝子組換え）	rurioctocog alfa pegol（genetical recombination）（JAN）	6343446G6029	126461601，199092801	薬価収載2018.11.28				D-マンニトール，塩化ナトリウム，トレハロース水和物，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン，塩酸，水酸化ナトリウム
	アデカット7.5mg錠	Adecut	武田テバ薬品	武田薬品工業	錠：内服	7.5mg1錠	17.20円／錠	処	ACE阻害剤	214	デラプリル塩酸塩	delapril hydrochloride（JAN）	2144004F1023	102830001		〓221／7.5	白～帯黄白	○	ヒドロキシプロピルセルロース，低置換度ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，乳糖水和物
	アデカット15mg錠	Adecut	武田テバ薬品	武田薬品工業	錠：内服	15mg1錠	28.90円／錠	処	ACE阻害剤	214	デラプリル塩酸塩	delapril hydrochloride（JAN）	2144004F2020	102831701		〓222／15	極薄橙	○	ヒドロキシプロピルセルロース，低置換度ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，乳糖水和物，黄色5号
	アデカット30mg錠	Adecut	武田テバ薬品	武田薬品工業	錠：内服	30mg1錠	46.80円／錠	処	ACE阻害剤	214	デラプリル塩酸塩	delapril hydrochloride（JAN）	2144004F3026	102832401		〓223／30	薄橙	○	ヒドロキシプロピルセルロース，低置換度ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，乳糖水和物，黄色5号
	アテノロール錠25mg「タイヨー」	Atenolol	武田テバファーマ	武田薬品工業	錠：内服	25mg1錠	5.90円／錠	後処	β1-遮断剤	212	アテノロール	atenolol（JP）	2123011F1252	102544619，102544625	薬価収載2011.11.01	t251 t251[25mg]	白		カルナウバロウ，結晶セルロース，サラシミツロウ，酸化チタン，ステアリン酸，ステアリン酸マグネシウム，低置換度ヒドロキシプロピルセルロース，デンプングリコール酸ナトリウム，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000，D-マンニトール，無水リン酸水素カルシウム
	アテノロール錠50mg「タイヨー」	Atenolol	武田テバファーマ	武田薬品工業	錠：内服	50mg1錠	5.90円／錠	後処	β1-遮断剤	212	アテノロール	atenolol（JP）	2123011F2518	102545311，102545361	薬価収載2008.06.01	252 t252[50mg]	白		クロスカルメロースナトリウム，酸化チタン，ステアリン酸マグネシウム，炭酸マグネシウム，低置換度ヒドロキシプロピルセルロース，トウモロコシデンプン，ヒプロメロース，マクロゴール6000
	アドセトリス点滴静注用50mg	Adcetris	武田薬品工業		静注用：注射	50mg1瓶	474,325.00円／瓶	生劇処	抗悪性腫瘍剤・微小管阻害薬結合抗CD30モノクローナル抗体	429	ブレンツキシマブベドチン（遺伝子組換え）	brentuximab vedotin（genetical recombination）（JAN）	4291425D1021	123356801	薬価収載2014.04.17				トレハロース水和物，クエン酸水和物，クエン酸ナトリウム水和物，ポリソルベート80
	アトニン－O注1単位	Atonin－O	あすか製薬	武田薬品工業	注射液：注射	1単位1管	97.00円／管	局処	脳下垂体後葉ホルモン	241	オキシトシン注射液	oxytocin injection（JP）	2414400A1044	105147602					クロロブタノール，pH調節剤
	アトニン－O注5単位	Atonin－O	あすか製薬	武田薬品工業	注射液：注射	5単位1管	155.00円／管	局処	脳下垂体後葉ホルモン	241	オキシトシン注射液	oxytocin injection（JP）	2414400A2075	105148302					クロロブタノール，pH調節剤
	【削除品】アドベイト静注用250	Advate	武田薬品工業		静注用：注射	250国際単位1瓶（溶解液付）	22,272.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	ルリオクトコグアルファ（遺伝子組換え）	rurioctocog alfa（genetical recombination）（JAN）	6343432D4036		薬価削除2021.03.31				D-マンニトール，トレハロース，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン
	【削除品】アドベイト静注用500	Advate	武田薬品工業		静注用：注射	500国際単位1瓶（溶解液付）	41,471.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	ルリオクトコグアルファ（遺伝子組換え）	rurioctocog alfa（genetical recombination）（JAN）	6343432D5032		薬価削除2021.03.31				D-マンニトール，トレハロース，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン
	【削除品】アドベイト静注用1000	Advate	武田薬品工業		静注用：注射	1,000国際単位1瓶（溶解液付）	76,667.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	ルリオクトコグアルファ（遺伝子組換え）	rurioctocog alfa（genetical recombination）（JAN）	6343432D6039		薬価削除2021.03.31				D-マンニトール，トレハロース，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン
	【削除品】アドベイト静注用1500	Advate	武田薬品工業		静注用：注射	1,500国際単位1瓶（溶解液付）	109,966.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	ルリオクトコグアルファ（遺伝子組換え）	rurioctocog alfa（genetical recombination）（JAN）	6343432D8023		薬価削除2021.03.31				D-マンニトール，トレハロース，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン
	【削除品】アドベイト静注用2000	Advate	武田薬品工業		静注用：注射	2,000国際単位1瓶（溶解液付）	140,994.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	ルリオクトコグアルファ（遺伝子組換え）	rurioctocog alfa（genetical recombination）（JAN）	6343432D7035		薬価削除2021.03.31				D-マンニトール，トレハロース，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン
	【削除品】アドベイト静注用3000	Advate	武田薬品工業		静注用：注射	3,000国際単位1瓶（溶解液付）	202,125.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	ルリオクトコグアルファ（遺伝子組換え）	rurioctocog alfa（genetical recombination）（JAN）	6343432D9020		薬価削除2021.03.31				D-マンニトール，トレハロース，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン
	アドベイト静注用キット250	Advate	武田薬品工業		キット：注射	250国際単位1キット（溶解液付）	22,399.00円／キット	生処	遺伝子組換え型血液凝固第VIII因子	634	ルリオクトコグアルファ（遺伝子組換え）	rurioctocog alfa（genetical recombination）（JAN）	6343432G1025	199033101，199099701	薬価収載2019.11.27				D-マンニトール，トレハロース，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン
	アドベイト静注用キット500	Advate	武田薬品工業		キット：注射	500国際単位1キット（溶解液付）	41,494.00円／キット	生処	遺伝子組換え型血液凝固第VIII因子	634	ルリオクトコグアルファ（遺伝子組換え）	rurioctocog alfa（genetical recombination）（JAN）	6343432G2021	199034801，199100001	薬価収載2019.11.27				D-マンニトール，トレハロース，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン
	アドベイト静注用キット1000	Advate	武田薬品工業		キット：注射	1,000国際単位1キット（溶解液付）	76,867.00円／キット	生処	遺伝子組換え型血液凝固第VIII因子	634	ルリオクトコグアルファ（遺伝子組換え）	rurioctocog alfa（genetical recombination）（JAN）	6343432G3028	199035501，199101701	薬価収載2019.11.27				D-マンニトール，トレハロース，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン
	アドベイト静注用キット1500	Advate	武田薬品工業		キット：注射	1,500国際単位1キット（溶解液付）	110,248.00円／キット	生処	遺伝子組換え型血液凝固第VIII因子	634	ルリオクトコグアルファ（遺伝子組換え）	rurioctocog alfa（genetical recombination）（JAN）	6343432G4024	199036201，199102401	薬価収載2019.11.27				D-マンニトール，トレハロース，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン
	アドベイト静注用キット2000	Advate	武田薬品工業		キット：注射	2,000国際単位1キット（溶解液付）	142,397.00円／キット	生処	遺伝子組換え型血液凝固第VIII因子	634	ルリオクトコグアルファ（遺伝子組換え）	rurioctocog alfa（genetical recombination）（JAN）	6343432G5020	199037901，199103101	薬価収載2019.11.27				D-マンニトール，トレハロース，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン
	アドベイト静注用キット3000	Advate	武田薬品工業		キット：注射	3,000国際単位1キット（溶解液付）	202,078.00円／キット	生処	遺伝子組換え型血液凝固第VIII因子	634	ルリオクトコグアルファ（遺伝子組換え）	rurioctocog alfa（genetical recombination）（JAN）	6343432G6027	199038601，199104801	薬価収載2019.11.27				D-マンニトール，トレハロース，L-ヒスチジン，トロメタモール，塩化カルシウム水和物，ポリソルベート80，グルタチオン
	アトルバスタチン錠5mg「TYK」	Atorvastatin「TYK」	武田テバ薬品	武田テバファーマ，武田薬品工業	錠：内服	5mg1錠	23.70円／錠	後局処	HMG-CoA還元酵素阻害剤	218	アトルバスタチンカルシウム水和物	atorvastatin calcium hydrate（JP）	2189015F1201	122413901，122413902	薬価収載2013.06.21	TYK544	紅		乳糖水和物，結晶セルロース，含水二酸化ケイ素，ヒドロキシプロピルセルロース，クロスポビドン，ショ糖脂肪酸エステル，ヒプロメロース，マクロゴール6000，酸化チタン，三二酸化鉄，カルナウバロウ
	アトルバスタチン錠10mg「TYK」	Atorvastatin「TYK」	武田テバ薬品	武田テバファーマ，武田薬品工業	錠：内服	10mg1錠	45.20円／錠	後局処	HMG-CoA還元酵素阻害剤	218	アトルバスタチンカルシウム水和物	atorvastatin calcium hydrate（JP）	2189015F2208	122414601，122414602	薬価収載2013.06.21	TYK545	白		乳糖水和物，結晶セルロース，含水二酸化ケイ素，ヒドロキシプロピルセルロース，クロスポビドン，ショ糖脂肪酸エステル，ヒプロメロース，マクロゴール6000，酸化チタン，カルナウバロウ
	アナストロゾール錠1mg「テバ」	Anastrozole“TEVA”	武田テバ薬品	武田テバファーマ，武田薬品工業	錠：内服	1mg1錠	104.50円／錠	後劇処	アロマターゼ阻害・閉経後乳癌治療剤	429	アナストロゾール	anastrozole（JAN）	4291010F1163	121955501，121955502	薬価収載2012.12.14	KT440	白		乳糖水和物，ポビドン，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，タルク
	アヘン散	Diluted Opium Powder	武田薬品工業		散：内服	10％1g	268.80円／g	局劇麻処	鎮痛・鎮痙・鎮静剤	811	アヘン	opium	8112001B1048	185008602，185008604，185008605					バレイショデンプン
	アヘンチンキ	Opium Tincture	武田薬品工業		液：内服	10％1mL	198.10円／mL	局劇麻処	鎮痛・鎮痙・鎮静剤	811	アヘン	opium	8113001S1037	185013002，185013003，185013004，185013005					
