院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	イオメロン350注シリンジ135mL	Iomeron	ブラッコ・エーザイ	エーザイ	キット：注射	71.44％135mL1筒	8,629.00円／筒	処	非イオン性造影剤	721	イオメプロール	iomeprol（JAN）	7219417G7030	118923001	薬価収載2009.09.25				トロメタモール，塩酸
	イオメロン400注50mL	Iomeron	ブラッコ・エーザイ	エーザイ	注射液：注射	81.65％50mL1瓶	4,483.00円／瓶	処	非イオン性造影剤	721	イオメプロール	iomeprol（JAN）	7219417A8034	111914501	薬価収載2009.09.25				トロメタモール，塩酸
	イオメロン400注100mL	Iomeron	ブラッコ・エーザイ	エーザイ	注射液：注射	81.65％100mL1瓶	7,310.00円／瓶	処	非イオン性造影剤	721	イオメプロール	iomeprol（JAN）	7219417A9030	111915201	薬価収載2009.09.25				トロメタモール，塩酸
	イソビスト注240	Isovist	バイエル薬品		注射液：注射	51.26％10mL1瓶	5,400.00円／瓶	処	非イオン性造影剤	721	イオトロラン	iotrolan（JAN）	7219414A3039	111871101，111871102	薬価収載2006.06.09				エデト酸カルシウムナトリウム水和物，炭酸水素ナトリウム，塩化ナトリウム，pH調整剤（2成分）
	イソビスト注300	Isovist	バイエル薬品		注射液：注射	64.08％10mL1瓶	8,123.00円／瓶	処	非イオン性造影剤	721	イオトロラン	iotrolan（JAN）	7219414A2032	111870401，111870402	薬価収載2006.06.09				エデト酸カルシウムナトリウム水和物，炭酸水素ナトリウム，pH調整剤（2成分）
	イヌリード注	Inulead	富士薬品		注射液：注射	4g40mL1瓶	8,262.00円／瓶	処	腎機能検査用薬	722	イヌリン	inulin（JAN）	7225403A2023	122568601	薬価収載2013.05.31				リン酸水素ナトリウム水和物，塩化ナトリウム，リン酸二水素カリウム，水酸化ナトリウム
	インジゴカルミン注20mg「AFP」	Indigocarmine「AFP」	アルフレッサファーマ		注射液：注射	0.4％5mL1管	245.00円／管	局処	腎機能検査用薬・センチネルリンパ節同定用薬	722，729	インジゴカルミン	indigocarmine（JP）	7225400A1058	111963304	薬価収載2019.03.01				pH調節剤
	インスベン液0.1		吉田製薬		液：外用				殺菌消毒剤	732	ベンザルコニウム塩化物	benzalkonium chloride（JP）	732470AQ1029						エタノール，亜硝酸ナトリウム，pH調整剤
	ウイキョウ油「司生堂」【本文未収載】	Fennel Oil	司生堂製薬		液：内服	1mL	59.90円／mL	局		714	ウイキョウ油		7143001X1020	116011601					
	ウイルクリーン	Will Clean	東豊薬品	ケーオーデンタル	液：外用				殺菌消毒剤	732	ベンゼトニウム塩化物	benzethonium chloride（JP）	732480BQ1030						ポリオキシエチレン硬化ヒマシ油，ジシクロヘキシルアンモニウムナイトライト，亜硝酸ナトリウム，安定剤，防錆剤
	ウムブラMD【経過措置】	Umbra	伏見製薬所	伏見製薬	散：内服	99.36％10g	1.37円／g	処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212035B1021	118890501	薬価削除予定2022.03.31				トラガント，コンドロイチン硫酸ナトリウム，カオリン，ベントナイト，ソルビン酸，シリコーン樹脂，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，カルメロースナトリウム，サッカリンナトリウム水和物，pH調節剤，バニリン
	ウログラフイン注60％	Urografin	バイエル薬品		注射液：注射	60％20mL1管	423.00円／管	局処	直接膵管胆道・逆行性尿路・関節・唾液腺・消化管造影剤	721	アミドトリゾ酸ナトリウムメグルミン	meglumine sodium amidotrizoate	7214400A2034	111825401，111825402	薬価収載2006.06.01				エデト酸カルシウムナトリウム水和物
	ウログラフイン注60％	Urografin	バイエル薬品		注射液：注射	60％100mL1瓶	2,113.00円／瓶	局処	直接膵管胆道・逆行性尿路・関節・唾液腺・消化管造影剤	721	アミドトリゾ酸ナトリウムメグルミン	meglumine sodium amidotrizoate	7214400A5041	111826101，111826102	薬価収載2006.06.01				エデト酸カルシウムナトリウム水和物
	ウログラフイン注76％	Urografin	バイエル薬品		注射液：注射	76％20mL1管	616.00円／管	局処	直接膵管胆道・逆行性尿路・関節・唾液腺・消化管造影剤	721	アミドトリゾ酸ナトリウムメグルミン	meglumine sodium amidotrizoate	7214400A6030	111827801，111827802	薬価収載2006.06.01				エデト酸カルシウムナトリウム水和物
	液化酸素	Liquid Oxygen	小池メディカル		液：その他				医療用ガス	799	酸素	oxygen（JP）	799070BX1034						
	液化酸素	Liquid Oxygen	日本エア・リキード		液：その他				医療用ガス	799	酸素	oxygen（JP）	799070BX1042						
	液化窒素	Liquid Nitrogen	日本エア・リキード		液：その他				医療用ガス	799	窒素	nitrogen（JP）	799070CX1039						
	液化窒素	Liquid Nitrogen	エア・ウォーター		液：その他				医療用ガス	799	窒素	nitrogen（JP）	799070CX1020						
	液体酸素	Liquid Oxygen	エア・ウォーター		液：その他				医療用ガス	799	酸素	oxygen（JP）	799070BX1026						
	エキテック95		日本液炭		その他：その他				殺菌消毒剤	732	酸化エチレン	ethylene oxide	732970AQ4040						
	エスサイド消毒液6％		富士フイルム富山化学	富士フイルムメディカル	液：外用			劇	化学的滅菌・殺菌消毒剤	732	過酢酸	peracetic acid	732170CQ1034						
	エネマスター注腸散	Enemastar	伏見製薬所	伏見製薬	注腸剤：外用	98.1％10g	1.48円／g	後処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212701W1021	114901201	薬価収載2002.07.05				アルギン酸ナトリウム，カルメロースナトリウム，カオリン，クエン酸ナトリウム水和物，ソルビン酸，シリコーン樹脂，メタリン酸ナトリウム，ラウロマクロゴール，D-ソルビトール，香料
	エポン－12		日本液炭		その他：その他				殺菌消毒剤	732	酸化エチレン	ethylene oxide	732970AQ5020						
	エルナックH－10		和歌山酸素		その他：その他				殺菌消毒剤	732	酸化エチレン	ethylene oxide	732970AQ1041						
	エルナックH－20		和歌山酸素		その他：その他				殺菌消毒剤	732	酸化エチレン	ethylene oxide	732970AQ2048						
	エルナックS－95		和歌山酸素		その他：その他				殺菌消毒剤	732	酸化エチレン	ethylene oxide	732970AQ4032						
	塩化ナトリウム	Sodium Chloride	扶桑薬品工業		その他（外用原体）：外用	10g	0.51円／g	局	無機電解質物質	322	塩化ナトリウム	sodium chloride（JP）	7190701X1150	111749319					
	塩化ナトリウム「イヌイ」	Sodium chloride	日本家庭用塩	イヌイ	その他（外用原体）：外用	10g	0.64円／g	局	無機電解質物質	719	塩化ナトリウム	sodium chloride（JP）	7190701X1133	111749318					
	塩化ナトリウム「オーツカ」	Sodium Chloride OTSUKA	大塚製薬工場		その他（外用原体）：外用	10g	0.66円／g	局	無機電解質物質	719	塩化ナトリウム	sodium chloride（JP）	7190701X1036	111749303					
	塩化ナトリウム「東海」	Sodium Chloride	東海製薬		その他（外用原体）：外用	10g	0.59円／g	局	無機電解質物質	719	塩化ナトリウム	sodium chloride（JP）	7190701X1079	111749310					
	塩化ナトリウム「日医工」	Sodium Chloride	日医工	日興製薬販売	その他（外用原体）：外用	10g	0.66円／g	局	無機電解質物質	719	塩化ナトリウム	sodium chloride（JP）	7190701X1168	111749322，111749324	薬価収載2012.06.01				
	塩化ナトリウム「ヤマゼン」M	Sodium Chloride	山善製薬		その他（外用原体）：外用	10g	0.61円／g	局	無機電解質物質	322，269	塩化ナトリウム	sodium chloride（JP）	7190701X1095	111749307					
	塩化ナトリウム恵美須	Sodium Chloride	恵美須薬品化工		その他（外用原体）：外用	10g	0.51円／g	局	無機電解質物質	719	塩化ナトリウム	sodium chloride（JP）	7190701X1117	111749316					
	塩酸「コザカイ・M」	Hydrochloric Acid	小堺製薬		その他（外用原体）：外用	10mL	0.86円／mL	局劇	健胃消化・調剤用剤	719	塩酸	hydrochloric acid（JP）	7190702X1030	111750912，111750918					
	塩酸「司生堂」	Hydrochloric Acid	司生堂製薬		その他（外用原体）：外用	10mL	1.16円／mL	局劇	健胃消化・調剤用剤	719	塩酸	hydrochloric acid（JP）	7190702X1057	117178501					
	塩酸「タイセイ」	Hydrochloric Acid	大成薬品工業		その他（外用原体）：外用	10mL	0.86円／mL	局劇	健胃消化・調剤用剤	719	塩酸	hydrochloric acid（JP）	7190702X1065	111750913					
	塩酸「ヤマゼン」	Hydrochloric Acid“Yamazen”	山善製薬		その他（外用原体）：外用	10mL	1.23円／mL	局劇	健胃消化・調剤用剤	719	塩酸	hydrochloric acid（JP）	7190702X1090	111750904					
	オイパロミン150注50mL【経過措置】	Oypalomin	富士製薬工業		注射液：注射	30.62％50mL1瓶	952.00円／瓶	後局処	非イオン性尿路・血管造影剤	721	イオパミドール	iopamidol（JP）	7219412A7060	111849001，111849002	代替品：イオパミドール150注50mL「F」【薬価削除予定2021.09.30】				トロメタモール，エデト酸カルシウムナトリウム水和物，塩酸（pH調整剤）
	オイパロミン150注200mL【経過措置】	Oypalomin	富士製薬工業		注射液：注射	30.62％200mL1瓶	3,772.00円／瓶	後局処	非イオン性尿路・血管造影剤	721	イオパミドール	iopamidol（JP）	7219412A8066	111851301，111851302	代替品：イオパミドール150注200mL「F」【薬価削除予定2021.09.30】				トロメタモール，エデト酸カルシウムナトリウム水和物，塩酸（pH調整剤）
	オイパロミン300注20mL【経過措置】	Oypalomin	富士製薬工業		注射液：注射	61.24％20mL1瓶	853.00円／瓶	後局処	非イオン性尿路・血管造影剤	721	イオパミドール	iopamidol（JP）	7219412A9070	111853701，111853702	代替品：イオパミドール300注20mL「F」【薬価削除予定2021.09.30】				トロメタモール，エデト酸カルシウムナトリウム水和物，塩酸（pH調整剤）
	オイパロミン300注50mL【経過措置】	Oypalomin	富士製薬工業		注射液：注射	61.24％50mL1瓶	1,724.00円／瓶	後局処	非イオン性尿路・血管造影剤	721	イオパミドール	iopamidol（JP）	7219412A2076	111833901，111833902	代替品：イオパミドール300注50mL「F」【薬価削除予定2021.09.30】				トロメタモール，エデト酸カルシウムナトリウム水和物，塩酸（pH調整剤）
	オイパロミン300注100mL【経過措置】	Oypalomin	富士製薬工業		注射液：注射	61.24％100mL1瓶	3,353.00円／瓶	後局処	非イオン性尿路・血管造影剤	721	イオパミドール	iopamidol（JP）	7219412A3080	111837701，111837702	代替品：イオパミドール300注100mL「F」【薬価削除予定2021.09.30】				トロメタモール，エデト酸カルシウムナトリウム水和物，塩酸（pH調整剤）
	オイパロミン300注シリンジ50mL【経過措置】	Oypalomin	富士製薬工業		キット：注射	61.24％50mL1筒	2,367.00円／筒	後局処	非イオン性尿路・血管造影剤	721	イオパミドール	iopamidol（JP）	7219412G2060	114513701，114513702	代替品：イオパミドール300注シリンジ50mL「F」【薬価削除予定2021.09.30】				トロメタモール，エデト酸カルシウムナトリウム水和物，塩酸（pH調整剤）
	オイパロミン300注シリンジ80mL【経過措置】	Oypalomin	富士製薬工業		キット：注射	61.24％80mL1筒	2,914.00円／筒	後局処	非イオン性尿路・血管造影剤	721	イオパミドール	iopamidol（JP）	7219412G6040	114515101，114515102	代替品：イオパミドール300注シリンジ80mL「F」【薬価削除予定2021.09.30】				トロメタモール，エデト酸カルシウムナトリウム水和物，塩酸（pH調整剤）
	オイパロミン300注シリンジ100mL【経過措置】	Oypalomin	富士製薬工業		キット：注射	61.24％100mL1筒	3,462.00円／筒	後局処	非イオン性尿路・血管造影剤	721	イオパミドール	iopamidol（JP）	7219412G1048	111859901，111859902	代替品：イオパミドール300注シリンジ100mL「F」【薬価削除予定2021.09.30】				トロメタモール，エデト酸カルシウムナトリウム水和物，塩酸（pH調整剤）
	オイパロミン300注シリンジ150mL【経過措置】	Oypalomin	富士製薬工業		キット：注射	61.24％150mL1筒	5,003.00円／筒	後局処	非イオン性尿路・血管造影剤	721	イオパミドール	iopamidol（JP）	7219412P2028	122136701，122136702	代替品：イオパミドール300注シリンジ150mL「F」【薬価削除予定2021.09.30】				トロメタモール，エデト酸カルシウムナトリウム水和物，塩酸（pH調整剤）
