type,code,ingredient,norm,v1,v2,v3,name,maker,generic,brand,authorized,price,deadline,note
内用薬,1179038F2020,リスペリドン,２ｍｇ１錠,局,,,リスパダール錠２ｍｇ,ヤンセンファーマ,,先発品,○,39.10 ,,
内用薬,1179038F2046,リスペリドン,２ｍｇ１錠,局,,,リスペリドン錠２「ＭＥＥＫ」,小林化工,後発品,,,22.40 ,,
内用薬,1179038F2097,リスペリドン,２ｍｇ１錠,局,,,リスペリドン錠２ｍｇ「サワイ」,沢井製薬,後発品,,,22.40 ,,
内用薬,1179038F2151,リスペリドン,２ｍｇ１錠,局,,,リスペリドン錠２ｍｇ「ヨシトミ」,全星薬品工業,後発品,,,22.40 ,,
内用薬,1179038F3018,リスペリドン,３ｍｇ１錠,,,,リスペリドン３ｍｇ錠,,後発品,,,17.50 ,,
内用薬,1179038F3026,リスペリドン,３ｍｇ１錠,局,,,リスパダール錠３ｍｇ,ヤンセンファーマ,,先発品,○,53.00 ,,
内用薬,1179038F3042,リスペリドン,３ｍｇ１錠,局,,,リスペリドン錠３「オーハラ」,大原薬品工業,後発品,,,33.20 ,,
内用薬,1179038F3069,リスペリドン,３ｍｇ１錠,局,,,リスペリドン錠３ｍｇ「ＮＰ」,ニプロ,後発品,,,33.20 ,,
内用薬,1179038F3085,リスペリドン,３ｍｇ１錠,局,,,リスペリドン錠３ｍｇ「サワイ」,沢井製薬,後発品,,,33.20 ,,
内用薬,1179038F3115,リスペリドン,３ｍｇ１錠,局,,,リスペリドン錠３ｍｇ「ヨシトミ」,全星薬品工業,後発品,,,33.20 ,,
内用薬,1179038F3123,リスペリドン,３ｍｇ１錠,局,,,リスペリドン錠３ｍｇ「トーワ」,東和薬品,後発品,,,33.20 ,,
内用薬,1179038F3131,リスペリドン,３ｍｇ１錠,局,,,リスペリドン錠３「ＭＥＥＫ」,小林化工,後発品,,,33.20 ,,
内用薬,1179038F4014,リスペリドン,０．５ｍｇ１錠,,,,リスペリドン０．５ｍｇ錠,,後発品,,,10.10 ,,
内用薬,1179038F5010,リスペリドン,１ｍｇ１錠,,,,リスペリドン１ｍｇ口腔内崩壊錠,,後発品,,,10.10 ,,
内用薬,1179038F5029,リスペリドン,１ｍｇ１錠,,,,リスパダールＯＤ錠１ｍｇ,ヤンセンファーマ,,先発品,○,24.10 ,,
内用薬,1179038F5037,リスペリドン,１ｍｇ１錠,,,,リスペリドンＯＤ錠１ｍｇ「サワイ」,沢井製薬,後発品,,,12.50 ,,
内用薬,1179038F5061,リスペリドン,１ｍｇ１錠,,,,リスペリドンＯＤ錠１ｍｇ「トーワ」,東和薬品,後発品,,,12.50 ,,
内用薬,1179038F5070,リスペリドン,１ｍｇ１錠,,,,リスペリドンＯＤ錠１ｍｇ「ヨシトミ」,全星薬品工業,後発品,,,12.50 ,,
内用薬,1179038F6017,リスペリドン,２ｍｇ１錠,,,,リスペリドン２ｍｇ口腔内崩壊錠,,後発品,,,12.00 ,,
内用薬,1179038F6025,リスペリドン,２ｍｇ１錠,,,,リスパダールＯＤ錠２ｍｇ,ヤンセンファーマ,,先発品,○,39.10 ,,
内用薬,1179038F6033,リスペリドン,２ｍｇ１錠,,,,リスペリドンＯＤ錠２ｍｇ「サワイ」,沢井製薬,後発品,,,22.40 ,,
内用薬,1179038F6076,リスペリドン,２ｍｇ１錠,,,,リスペリドンＯＤ錠２ｍｇ「ヨシトミ」,全星薬品工業,後発品,,,22.40 ,,
内用薬,1179038F7013,リスペリドン,０．５ｍｇ１錠,,,,リスペリドン０．５ｍｇ口腔内崩壊錠,,後発品,,,10.10 ,,
内用薬,1179038F7021,リスペリドン,０．５ｍｇ１錠,,,,リスパダールＯＤ錠０．５ｍｇ,ヤンセンファーマ,,先発品,○,13.30 ,,
内用薬,1179038F8010,リスペリドン,３ｍｇ１錠,,,,リスペリドン３ｍｇ口腔内崩壊錠,,後発品,,,17.50 ,,
内用薬,1179038F8036,リスペリドン,３ｍｇ１錠,,,,リスペリドンＯＤ錠３ｍｇ「サワイ」,沢井製薬,後発品,,,33.20 ,,
内用薬,1179038F8044,リスペリドン,３ｍｇ１錠,,,,リスペリドンＯＤ錠３ｍｇ「トーワ」,東和薬品,後発品,,,33.20 ,,
内用薬,1179038F8060,リスペリドン,３ｍｇ１錠,,,,リスペリドンＯＤ錠３ｍｇ「ヨシトミ」,全星薬品工業,後発品,,,33.20 ,,
内用薬,1179038S1013,リスペリドン,０．１％１ｍＬ,,,,リスペリドン０．１％液,,後発品,,,29.20 ,,
内用薬,1179038S1021,リスペリドン,０．１％１ｍＬ,局,,,リスパダール内用液１ｍｇ／ｍＬ,ヤンセンファーマ,,先発品,○,67.10 ,,
内用薬,1179038S1056,リスペリドン,０．１％１ｍＬ,局,,,リスペリドン内用液１ｍｇ／ｍＬ「ヨシトミ」,同仁医薬化工,後発品,,,44.60 ,,
内用薬,1179038S1072,リスペリドン,０．１％１ｍＬ,局,,,リスペリドン内用液１ｍｇ／ｍＬ「トーワ」,東和薬品,後発品,,,44.60 ,,
内用薬,1179038S2010,リスペリドン,０．１％０．５ｍＬ１包,,,,リスペリドン０．１％０．５ｍＬ液,,後発品,,,19.90 ,,
内用薬,1179038S3016,リスペリドン,０．１％１ｍＬ１包,,,,リスペリドン０．１％１ｍＬ液,,後発品,,,44.60 ,,
内用薬,1179038S4012,リスペリドン,０．１％２ｍＬ１包,,,,リスペリドン０．１％２ｍＬ液,,後発品,,,54.70 ,,
内用薬,1179038S5019,リスペリドン,０．１％３ｍＬ１包,,,,リスペリドン０．１％３ｍＬ液,,後発品,,,78.50 ,,
内用薬,1179039F1028,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,デプロメール錠２５,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,,先発品,○,28.90 ,,
内用薬,1179039F1036,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,ルボックス錠２５,アッヴィ,,先発品,○,28.70 ,,
内用薬,1179039F1044,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「ＣＨ」,長生堂製薬,後発品,,,11.30 ,,
内用薬,1179039F1052,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「ＥＭＥＣ」,エルメッド,後発品,,,11.30 ,,
内用薬,1179039F1060,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「ＦＦＰ」,シオノケミカル,後発品,,,11.30 ,R3.3.31まで,
内用薬,1179039F1079,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「ＪＧ」,大興製薬,後発品,,,15.50 ,,
内用薬,1179039F1087,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「ＮＰ」,ニプロ,後発品,,,11.30 ,,
内用薬,1179039F1109,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「ＹＤ」,陽進堂,後発品,,,11.30 ,,
内用薬,1179039F1117,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「アメル」,共和薬品工業,後発品,,,11.30 ,,
内用薬,1179039F1125,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「杏林」,キョーリンリメディオ,後発品,,,11.30 ,,
内用薬,1179039F1141,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「サワイ」,沢井製薬,後発品,,,11.30 ,,
内用薬,1179039F1150,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「タカタ」,高田製薬,後発品,,,15.50 ,,
内用薬,1179039F1168,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「日医工」,日医工,後発品,,,11.30 ,,
内用薬,1179039F1184,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「トーワ」,東和薬品,後発品,,,15.50 ,,
内用薬,1179039F1192,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「ＴＹＫ」,武田テバ薬品,後発品,,,11.30 ,,
内用薬,1179039F1206,フルボキサミンマレイン酸塩,２５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠２５ｍｇ「ファイザー」,ファイザー,後発品,,,11.30 ,,
内用薬,1179039F2024,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,デプロメール錠５０,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,,先発品,○,49.90 ,,
内用薬,1179039F2032,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,ルボックス錠５０,アッヴィ,,先発品,○,48.50 ,,
内用薬,1179039F2040,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「ＣＨ」,長生堂製薬,後発品,,,20.30 ,,
内用薬,1179039F2059,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「ＥＭＥＣ」,エルメッド,後発品,,,20.30 ,,
内用薬,1179039F2067,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「ＦＦＰ」,シオノケミカル,後発品,,,20.30 ,R3.3.31まで,
内用薬,1179039F2075,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「ＪＧ」,大興製薬,後発品,,,20.30 ,,
内用薬,1179039F2083,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「ＮＰ」,ニプロ,後発品,,,20.30 ,,
内用薬,1179039F2105,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「ＹＤ」,陽進堂,後発品,,,20.30 ,,
内用薬,1179039F2113,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「アメル」,共和薬品工業,後発品,,,20.30 ,,
内用薬,1179039F2121,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「杏林」,キョーリンリメディオ,後発品,,,20.30 ,,
内用薬,1179039F2148,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「サワイ」,沢井製薬,後発品,,,20.30 ,,
内用薬,1179039F2156,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「タカタ」,高田製薬,後発品,,,20.30 ,,
内用薬,1179039F2164,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「日医工」,日医工,後発品,,,20.30 ,,
内用薬,1179039F2180,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「トーワ」,東和薬品,後発品,,,27.40 ,,
内用薬,1179039F2199,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「ＴＹＫ」,武田テバ薬品,後発品,,,20.30 ,,
内用薬,1179039F2202,フルボキサミンマレイン酸塩,５０ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠５０ｍｇ「ファイザー」,ファイザー,後発品,,,20.30 ,,
内用薬,1179039F3020,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,デプロメール錠７５,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,,先発品,○,68.60 ,,
内用薬,1179039F3039,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,ルボックス錠７５,アッヴィ,,先発品,○,65.40 ,,
内用薬,1179039F3047,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「ＣＨ」,長生堂製薬,後発品,,,37.60 ,,
内用薬,1179039F3055,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「ＥＭＥＣ」,エルメッド,後発品,,,27.40 ,,
内用薬,1179039F3063,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「ＦＦＰ」,シオノケミカル,後発品,,,27.40 ,R3.3.31まで,
内用薬,1179039F3071,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「ＪＧ」,大興製薬,後発品,,,37.60 ,,
内用薬,1179039F3080,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「ＮＰ」,ニプロ,後発品,,,27.40 ,,
内用薬,1179039F3101,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「ＹＤ」,陽進堂,後発品,,,27.40 ,,
内用薬,1179039F3110,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「アメル」,共和薬品工業,後発品,,,27.40 ,,
内用薬,1179039F3128,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「杏林」,キョーリンリメディオ,後発品,,,27.40 ,,
内用薬,1179039F3144,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「サワイ」,沢井製薬,後発品,,,27.40 ,,
内用薬,1179039F3152,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「タカタ」,高田製薬,後発品,,,37.60 ,,
内用薬,1179039F3160,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「日医工」,日医工,後発品,,,27.40 ,,
内用薬,1179039F3187,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「トーワ」,東和薬品,後発品,,,37.60 ,,
内用薬,1179039F3195,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「ＴＹＫ」,武田テバ薬品,後発品,,,37.60 ,,
内用薬,1179039F3209,フルボキサミンマレイン酸塩,７５ｍｇ１錠,局,,,フルボキサミンマレイン酸塩錠７５ｍｇ「ファイザー」,ファイザー,後発品,,,27.40 ,,
内用薬,1179040F1039,ミルナシプラン塩酸塩,１５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１５ｍｇ「ＡＦＰ」,アルフレッサファーマ,後発品,,,10.30 ,R3.3.31まで,
内用薬,1179040F1055,ミルナシプラン塩酸塩,１５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１５ｍｇ「ＮＰ」,ニプロ,後発品,,,10.30 ,,
内用薬,1179040F1071,ミルナシプラン塩酸塩,１５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１５ｍｇ「ＴＹＫ」,武田テバ薬品,後発品,,,10.30 ,,
内用薬,1179040F1080,ミルナシプラン塩酸塩,１５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１５ｍｇ「アメル」,共和薬品工業,後発品,,,10.30 ,,
内用薬,1179040F1098,ミルナシプラン塩酸塩,１５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１５ｍｇ「サワイ」,沢井製薬,後発品,,,10.30 ,,
内用薬,1179040F1110,ミルナシプラン塩酸塩,１５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１５ｍｇ「トーワ」,東和薬品,後発品,,,10.30 ,,
内用薬,1179040F1128,ミルナシプラン塩酸塩,１５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１５ｍｇ「日医工」,日医工,後発品,,,10.30 ,,
内用薬,1179040F1136,ミルナシプラン塩酸塩,１５ｍｇ１錠,,,,トレドミン錠１５ｍｇ,旭化成ファーマ,,先発品,○,17.30 ,,
内用薬,1179040F2035,ミルナシプラン塩酸塩,２５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠２５ｍｇ「ＡＦＰ」,アルフレッサファーマ,後発品,,,14.80 ,R3.3.31まで,
内用薬,1179040F2051,ミルナシプラン塩酸塩,２５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠２５ｍｇ「ＮＰ」,ニプロ,後発品,,,11.20 ,,
内用薬,1179040F2078,ミルナシプラン塩酸塩,２５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠２５ｍｇ「ＴＹＫ」,武田テバ薬品,後発品,,,14.80 ,,
内用薬,1179040F2086,ミルナシプラン塩酸塩,２５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠２５ｍｇ「アメル」,共和薬品工業,後発品,,,14.80 ,,
内用薬,1179040F2094,ミルナシプラン塩酸塩,２５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠２５ｍｇ「サワイ」,沢井製薬,後発品,,,14.80 ,,
内用薬,1179040F2116,ミルナシプラン塩酸塩,２５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠２５ｍｇ「トーワ」,東和薬品,後発品,,,14.80 ,,
内用薬,1179040F2124,ミルナシプラン塩酸塩,２５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠２５ｍｇ「日医工」,日医工,後発品,,,14.80 ,,
内用薬,1179040F2132,ミルナシプラン塩酸塩,２５ｍｇ１錠,,,,トレドミン錠２５ｍｇ,旭化成ファーマ,,先発品,○,24.70 ,,
内用薬,1179040F3023,ミルナシプラン塩酸塩,１２．５ｍｇ１錠,,,,トレドミン錠１２．５ｍｇ,旭化成ファーマ,,先発品,○,14.30 ,,
内用薬,1179040F3031,ミルナシプラン塩酸塩,１２．５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１２．５ｍｇ「アメル」,共和薬品工業,後発品,,,9.60 ,,
内用薬,1179040F3040,ミルナシプラン塩酸塩,１２．５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１２．５ｍｇ「サワイ」,沢井製薬,後発品,,,9.60 ,,
内用薬,1179040F3058,ミルナシプラン塩酸塩,１２．５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１２．５ｍｇ「日医工」,日医工,後発品,,,9.60 ,,
内用薬,1179040F3066,ミルナシプラン塩酸塩,１２．５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１２．５ｍｇ「ＡＦＰ」,アルフレッサファーマ,後発品,,,9.60 ,R3.3.31まで,
内用薬,1179040F3082,ミルナシプラン塩酸塩,１２．５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１２．５ｍｇ「ＴＹＫ」,武田テバ薬品,後発品,,,9.60 ,,
内用薬,1179040F3104,ミルナシプラン塩酸塩,１２．５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１２．５ｍｇ「ＮＰ」,ニプロ,後発品,,,9.60 ,,
内用薬,1179040F3120,ミルナシプラン塩酸塩,１２．５ｍｇ１錠,,,,ミルナシプラン塩酸塩錠１２．５ｍｇ「トーワ」,東和薬品,後発品,,,9.60 ,,
内用薬,1179040F4020,ミルナシプラン塩酸塩,５０ｍｇ１錠,,,,トレドミン錠５０ｍｇ,旭化成ファーマ,,先発品,○,41.70 ,,
内用薬,1179040F4038,ミルナシプラン塩酸塩,５０ｍｇ１錠,,,,ミルナシプラン塩酸塩錠５０ｍｇ「サワイ」,沢井製薬,後発品,,,23.70 ,,
