院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	マインベース錠200	Minebase	セオリアファーマ	武田薬品工業	錠：内服	200mg1錠	43.00円／錠	後局処	マクロライド系抗生物質	614	クラリスロマイシン	clarithromycin（JP）	6149003F2178	117373401，117373402	薬価収載2006.07.07	CEO512	白		クロスポビドン，軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸カルシウム，トウモロコシデンプン，ヒドロキシプロピルセルロース，ヒプロメロース，ポリソルベート80
	マラロン小児用配合錠	Malarone	グラクソ・スミスクライン		錠：内服	1錠	161.50円／錠	劇処	抗マラリア剤	641	アトバコン・プログアニル塩酸塩	atovaquone・proguanil hydrochloride	6419101F2026	125006001	薬価収載2016.05.25	GXCG7	淡紅白		ポリオキシエチレン（160）ポリオキシプロピレン（30）グリコール，結晶セルロース，低置換度ヒドロキシプロピルセルロース，ポビドン，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，三二酸化鉄，マクロゴール400，ポリエチレングリコール8000
	マラロン配合錠	Malarone	グラクソ・スミスクライン		錠：内服	1錠	498.10円／錠	劇処	抗マラリア剤	641	アトバコン・プログアニル塩酸塩	atovaquone・proguanil hydrochloride	6419101F1020	122257901	薬価収載2013.02.22	GXCM3	淡紅白		ポリオキシエチレン（160）ポリオキシプロピレン（30）グリコール，結晶セルロース，低置換度ヒドロキシプロピルセルロース，ポビドン，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，三二酸化鉄，マクロゴール400，ポリエチレングリコール8000
	ミールビック		阪大微生物病研究会	田辺三菱製薬	注射用：注射			生劇処	生物学的製剤	636	乾燥弱毒生麻しん風しん混合ワクチン	freeze-dried live attenuated measles，rubella combined vaccine（生）	636940CD1029						リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，乳糖水和物，D-ソルビトール，L-グルタミン酸ナトリウム，カナマイシン硫酸塩，エリスロマイシンラクトビオン酸塩，フェノールレッド，TCM-199（炭酸水素ナトリウム，フェノールレッド含），緩衝剤，安定剤，抗菌剤，着色剤，希釈剤
	【削除品】ミコシストカプセル50mg	Mycosyst	高田製薬	塩野義製薬	カプセル：内服	50mg1カプセル	382.90円／カプセル	後局処	トリアゾール系抗真菌剤	629	フルコナゾール	fluconazole（JP）	6290002M1038		薬価削除2016.03.31〔代替品：フルコナゾールカプセル50mg「タカタ」〕				乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム，軽質無水ケイ酸，ラウリル硫酸ナトリウム，赤色3号，青色1号，酸化チタン，ゼラチン
	【削除品】ミコシストカプセル100mg	Mycosyst	高田製薬	塩野義製薬	カプセル：内服	100mg1カプセル	498.60円／カプセル	後局処	トリアゾール系抗真菌剤	629	フルコナゾール	fluconazole（JP）	6290002M2034		薬価削除2016.03.31〔代替品：フルコナゾールカプセル100mg「タカタ」〕				乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム，軽質無水ケイ酸，ラウリル硫酸ナトリウム，黄色5号，青色1号，酸化チタン，ゼラチン
	【削除品】ミコシスト静注液0.1％	Mycosyst	高田製薬		注射液：注射	0.1％50mL1瓶	1,107.00円／瓶	後処	トリアゾール系抗真菌剤	629	フルコナゾール	fluconazole（JP）	6290401A1048		薬価削除2016.03.31〔代替品：フルコナゾール静注液50mg「タカタ」〕				塩化ナトリウム
	【削除品】ミコシスト静注液0.2％	Mycosyst	高田製薬		注射液：注射	0.2％50mL1瓶	1,522.00円／瓶	後処	トリアゾール系抗真菌剤	629	フルコナゾール	fluconazole（JP）	6290401A2060		薬価削除2016.03.31〔代替品：フルコナゾール静注液100mg「タカタ」〕				塩化ナトリウム
	【削除品】ミコシスト静注液0.2％	Mycosyst	高田製薬		注射液：注射	0.2％100mL1瓶	2,695.00円／瓶	後処	トリアゾール系抗真菌剤	629	フルコナゾール	fluconazole（JP）	6290401A3067		薬価削除2016.03.31〔代替品：フルコナゾール静注液200mg「タカタ」〕				塩化ナトリウム
	ミコブティンカプセル150mg	Mycobutin	ファイザー		カプセル：内服	150mg1カプセル	774.50円／カプセル	処	抗酸菌症治療剤	616	リファブチン	rifabutin（JAN）	6169001M1026	118808001	薬価収載2008.09.12	MYCOBUTIN Pharmacia＆Upjohn	濃赤褐		結晶セルロース，ラウリル硫酸ナトリウム，ステアリン酸マグネシウム，含水二酸化ケイ素，酸化チタン，三二酸化鉄
	ミノサイクリン塩酸塩顆粒2％「サワイ」	Minocycline Hydrochloride	沢井製薬		顆粒：内服	20mg1g	19.60円／g	処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152005D1108	111243601	薬価収載2013.12.13				軽質無水ケイ酸，白糖，パラオキシ安息香酸プロピル，パラオキシ安息香酸メチル，ヒドロキシプロピルセルロース，l-メントール，黄色5号アルミニウムレーキ
	ミノサイクリン塩酸塩錠50mg「サワイ」	Minocycline Hydrochloride	沢井製薬		錠：内服	50mg1錠	14.80円／錠	後局処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152005F1095	111248101	薬価収載2013.12.13	MINO50	黄～暗黄		カルナウバロウ，カルメロース，軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸Mg，乳糖，ヒプロメロース，ポビドン，黄色4号（タートラジン）アルミニウムレーキ，黄色5号アルミニウムレーキ
	ミノサイクリン塩酸塩錠50mg「トーワ」	Minocycline Hydrochloride“TOWA”	東和薬品		錠：内服	50mg1錠	14.80円／錠	後局処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152005F1109	111251101	薬価収載2013.12.13	Tw／M50 Tw.M50	黄～暗黄		トウモロコシデンプン，ヒドロキシプロピルセルロース，カルメロース，ステアリン酸Mg，ヒプロメロース，マクロゴール6000，タルク，酸化チタン，黄色三二酸化鉄
	ミノサイクリン塩酸塩錠100mg「サワイ」	Minocycline Hydrochloride	沢井製薬		錠：内服	100mg1錠	26.80円／錠	後局処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152005F2113	111254201	薬価収載2013.12.13	MINO100	黄～暗黄		カルナウバロウ，カルメロース，軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸Mg，乳糖，ヒプロメロース，ポビドン，黄色4号（タートラジン）アルミニウムレーキ，黄色5号アルミニウムレーキ
	ミノサイクリン塩酸塩錠100mg「トーワ」	Minocycline Hydrochloride“TOWA”	東和薬品		錠：内服	100mg1錠	26.80円／錠	後局処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152005F2121	111257301	薬価収載2013.12.13	Tw／M100 Tw.M100	黄～暗黄		乳糖水和物，ヒドロキシプロピルセルロース，カルメロース，ステアリン酸Mg，軽質無水ケイ酸，ヒプロメロース，マクロゴール6000，酸化チタン，黄色三二酸化鉄
	ミノサイクリン塩酸塩点滴静注用100mg「F」	Minocycline Hydrochloride	富士製薬工業		静注用：注射	100mg1瓶	172.00円／瓶	後局処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152401F1154	111265801	薬価収載2014.06.20				
	ミノサイクリン塩酸塩点滴静注用100mg「サワイ」	Minocycline Hydrochloride	沢井製薬		静注用：注射	100mg1瓶	172.00円／瓶	後局処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152401F1146	111268901	薬価収載2013.12.13				D-マンニトール，pH調節剤
	ミノサイクリン塩酸塩点滴静注用100mg「タイヨー」	Minocycline HCl	テバ製薬		静注用：注射	100mg1瓶	172.00円／瓶	後局処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152401F1111	111267203	薬価収載2007.06.15				pH調節剤
	ミノサイクリン塩酸塩点滴静注用100mg「日医工」	Minocycline	日医工		静注用：注射	100mg1瓶	139.00円／瓶	後局処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152401F1090	111269602	薬価収載2006.12.08				pH調整剤
	ミノマイシンカプセル50mg	Minomycin	ファイザー		カプセル：内服	50mg1カプセル	22.10円／カプセル	処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152005M1043	111259701，111259702		〓320	薄ベージュ		トウモロコシデンプン，ステアリン酸マグネシウム，酸化チタン，三二酸化鉄，ラウリル硫酸ナトリウム
	ミノマイシンカプセル100mg	Minomycin	ファイザー		カプセル：内服	100mg1カプセル	46.90円／カプセル	処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152005M2074	111262701，111262702	薬価収載2001.09.07	〓324	薄ベージュ		トウモロコシデンプン，ステアリン酸マグネシウム，酸化チタン，三二酸化鉄，ラウリル硫酸ナトリウム
	ミノマイシン顆粒2％	Minomycin	ファイザー		顆粒：内服	20mg1g	19.60円／g	処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152005D1094	111244301，111244302	薬価収載2008.06.20				精製白糖，ヒドロキシプロピルセルロース，香料，黄色五号アルミニウムレーキ
	ミノマイシン錠50mg	Minomycin	ファイザー		錠：内服	50mg1錠	22.00円／錠	局処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152005F1052	111249801，111249802		〓315	黄～暗黄		部分アルファー化デンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，エチルセルロース，軽質流動パラフィン，タルク，酸化チタン，リボフラビン
	ミノマイシン錠100mg	Minomycin	ファイザー		錠：内服	100mg1錠	50.10円／錠	局処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152005F2083	111255901，111255902		〓316	黄～暗黄		部分アルファー化デンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，エチルセルロース，軽質流動パラフィン，タルク，酸化チタン，リボフラビン
	ミノマイシン点滴静注用100mg	Minomycin	ファイザー		静注用：注射	100mg1瓶	499.00円／瓶	局処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152401F1138	111266501，111266502	薬価収載2008.06.20				pH調節剤
	メイアクトMS錠100mg	Meiact MS	Meiji Seikaファルマ		錠：内服	100mg1錠	50.60円／錠	局処	セフェム系抗生物質	613	セフジトレン ピボキシル	cefditoren pivoxil（JP）	6132015F1037	117319201	薬価収載2006.07.07	MS M27	白		ヒプロメロース，ヒドロキシプロピルセルロース，部分アルファー化デンプン，クロスカルメロースナトリウム，D-マンニトール，ステアリン酸マグネシウム，酸化チタン，マクロゴール400，カルナウバロウ
	メイアクトMS小児用細粒10％	Meiact MS	Meiji Seikaファルマ		細粒：内服	100mg1g	189.10円／g	局処	セフェム系抗生物質	613	セフジトレン ピボキシル	cefditoren pivoxil（JP）	6132015C1103	110932001	薬価収載2008.12.19	M-23	橙		ヒプロメロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，精製白糖，アスパルテーム（L-フェニルアラニン化合物），塩化ナトリウム，黄色五号，香料，デキストリン，アラビアゴム，プロピレングリコール，バニリン，エチルバニリン
	メイセリン静注用1g	Meicelin	Meiji Seikaファルマ	沢井製薬	静注用：注射	1g1瓶	655.00円／瓶	処	セファマイシン系抗生物質	613	セフミノクスナトリウム水和物	cefminox sodium hydrate（JP）	6132422D2035	111076001，111076003	薬価収載2008.06.20				
	メタコリマイシンカプセル300万単位	Methacolimycin	ポーラファルマ		カプセル：内服	300万単位1カプセル	58.60円／カプセル	処	ポリペプチド系抗生物質	612	コリスチンメタンスルホン酸ナトリウム	colistin sodium methanesulfonate（JP）(colistimethate sodium（INN）)	6125001M1030	110718001	薬価収載2008.12.19	KY01 MCC	赤／白		乳糖水和物，酸化チタン，ゼラチン，ラウリル硫酸ナトリウム，赤色2号，黄色5号
