院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	レボフロキサシン錠250mg「TCK」	Levofloxacin	辰巳化学	フェルゼンファーマ	錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2080	123868601，123868602，123868603	薬価収載2014.12.12	TU714	黄	○	カルメロース，セルロース，ヒドロキシプロピルセルロース，二酸化ケイ素，ステアリン酸Mg，ヒプロメロース，マクロゴール，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「YD」	Levofloxacin	陽進堂		錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2098	123678101	薬価収載2014.12.12	YD344／250mg	黄	○	セルロース，ヒドロキシプロピルセルロース，カルメロース，ステアリン酸Mg，ヒプロメロース，酸化チタン，マクロゴール，タルク，三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「ZE」	Levofloxacin「ZE」	全星薬品工業	全星薬品	錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2101	123763401	薬価収載2014.12.12	レボフロキサシンZE250	黄	○	結晶セルロース，ヒドロキシプロピルセルロース，カルメロース，フマル酸ステアリルナトリウム，ヒプロメロース，マクロゴール6000，タルク，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「アメル」	Levofloxacin	共和薬品工業		錠：内服	250mg1錠（レボフロキサシンとして）	56.60円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2110	123952201	薬価収載2014.12.12	LVFX／250KW LVFX／250KW	黄	○	結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，フマル酸ステアリルナトリウム，ヒプロメロース，タルク，マクロゴール6000，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「イセイ」	Levofloxacin	コーアイセイ		錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2128	124007801	薬価収載2014.12.12	IC551	黄	○	カルメロース，結晶セルロース，ヒドロキシプロピルセルロース，含水二酸化ケイ素，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「イワキ」	Levofloxacin“IWAKI”	岩城製薬		錠：内服	250mg1錠（レボフロキサシンとして）	56.60円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2136	123894501	薬価収載2014.12.12	IW09／250mg	黄	○	結晶セルロース，カルメロース，ヒドロキシプロピルセルロース，フマル酸ステアリルナトリウム，ヒプロメロース，酸化チタン，タルク，マクロゴール6000，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「オーハラ」	Levofloxacin「OHARA」	大原薬品工業		錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2144	123803701	薬価収載2014.12.12	レボフロキサシン250オーハラ	黄	○	カルメロース，結晶セルロース，ヒドロキシプロピルセルロース，フマル酸ステアリルナトリウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「科研」	Levofloxacin	シオノケミカル	科研製薬	錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2152	123959101	薬価収載2014.12.12	LFX250	黄	○	カルメロース，結晶セルロース，ヒドロキシプロピルセルロース，二酸化ケイ素，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「杏林」	Levofloxacin	キョーリンリメディオ	三和化学研究所，日本薬品工業，杏林製薬	錠：内服	250mg1錠（レボフロキサシンとして）	56.60円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2160	123659001，123659002，123659003，123659004	薬価収載2014.12.12	レボフロキサシン250杏林	黄	○	カルメロース，ヒプロメロース，軽質無水ケイ酸，フマル酸ステアリルNa，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「ケミファ」	Levofloxacin	大興製薬	日本ケミファ	錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2179	123888401	薬価収載2014.12.12	LX250	黄	○	カルメロース，結晶セルロース，ヒドロキシプロピルセルロース，二酸化ケイ素，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「サトウ」	Levofloxacin「SATO」	佐藤製薬		錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2187	123923201	薬価収載2014.12.12	レボフロキサシン250SATO	黄	○	カルメロース，ヒプロメロース，軽質無水ケイ酸，フマル酸ステアリルナトリウム，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「サノフィ」	Levofloxacin	共和クリティケア	サノフィ	錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2195	123835801	薬価収載2014.12.12	LVFX／250sa LVFX250sa	黄	○	結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，フマル酸ステアリルナトリウム，ヒプロメロース，タルク，マクロゴール6000，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「サワイ」	Levofloxacin	沢井製薬		錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2209	123911901	薬価収載2014.12.12	レボフロキサシンSW250	黄	○	カルナウバロウ，カルメロース，結晶セルロース，酸化チタン，三二酸化鉄，タルク，ヒドロキシプロピルセルロース，ヒプロメロース，フマル酸ステアリルNa，マクロゴール6000
	レボフロキサシン錠250mg「サンド」	Levofloxacin［SANDOZ］	サンド		錠：内服	250mg1錠（レボフロキサシンとして）	56.60円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2217	123830301	薬価収載2014.12.12	SLV250	黄	○	部分アルファー化デンプン，結晶セルロース，軽質無水ケイ酸，カルメロース，フマル酸ステアリルナトリウム，ヒプロメロース，ヒドロキシプロピルセルロース，マクロゴール400，酸化チタン，黄色三二酸化鉄，タルク
	レボフロキサシン錠250mg「タカタ」	Levofloxacin	高田製薬		錠：内服	250mg1錠（レボフロキサシンとして）	56.60円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2225	123779501	薬価収載2014.12.12	レボフロキサシン250タカタ	黄	○	結晶セルロース，カルメロース，ヒドロキシプロピルセルロース，フマル酸ステアリルナトリウム，ヒプロメロース，酸化チタン，マクロゴール6000，タルク，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「タナベ」	Levofloxacin	ニプロESファーマ		錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2233	123800601	薬価収載2014.12.12	TG245	黄	○	カルメロース，結晶セルロース，ヒドロキシプロピルセルロース，二酸化ケイ素，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「テバ」	Levofloxacin“TEVA”	武田テバファーマ	武田薬品工業	錠：内服	250mg1錠（レボフロキサシンとして）	56.60円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2241	123944701，123944702	薬価収載2014.12.12	レボフロキサシン250テバ	黄	○	カルナウバロウ，カルメロース，軽質無水ケイ酸，結晶セルロース，酸化チタン，タルク，低置換度ヒドロキシプロピルセルロース，ヒプロメロース，フマル酸ステアリルナトリウム，マクロゴール6000，メチルセルロース，黄色三二酸化鉄
	レボフロキサシン錠250mg「トーワ」	Levofloxacin“TOWA”	東和薬品		錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2250	123728301	薬価収載2014.12.12	Tw L1／250 Tw.L1	黄	○	結晶セルロース，カルメロース，ヒドロキシプロピルセルロース，クロスカルメロースNa，ステアリン酸Mg，ヒプロメロース，マクロゴール6000，タルク，酸化チタン，黄色三二酸化鉄
	レボフロキサシン錠250mg「日医工」	Levofloxacin	日医工		錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2322	124368001	薬価収載2015.06.19	レボフロキサシン250日医工 〓953	黄	○	結晶セルロース，カルメロース，ヒドロキシプロピルセルロース，フマル酸ステアリルナトリウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「日医工P」	Levofloxacin	ヤクハン製薬	日医工	錠：内服	250mg1錠（レボフロキサシンとして）	56.60円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2268	123878501	薬価収載2014.12.12	〓972 〓972	黄	○	カルメロース，セルロース，ヒドロキシプロピルセルロース，二酸化ケイ素，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「ニットー」	Levofloxacin「NITTO」	日東メディック		錠：内服	250mg1錠（レボフロキサシンとして）	77.10円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2276	123848801	薬価収載2014.12.12	レボフロキサシン250ニットー	黄		カルメロース，ヒプロメロース，軽質無水ケイ酸，フマル酸ステアリルナトリウム，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	レボフロキサシン錠250mg「ニプロ」	Levofloxacin	ニプロ		錠：内服	250mg1錠（レボフロキサシンとして）	56.60円／錠	後局処	ニューキノロン系抗菌剤	624	レボフロキサシン水和物	levofloxacin hydrate（JP）	6241013F2284	123917101	薬価収載2014.12.12	レボフロキサシン ニプロ250	黄	○	結晶セルロース，ヒドロキシプロピルセルロース，カルメロース，フマル酸ステアリルナトリウム，ヒプロメロース，マクロゴール，タルク，酸化チタン，黄色三二酸化鉄，カルナウバロウ
